snapshot_date,facility_id,facility_name,district_name,commodity_name,program_area,quantity_on_hand,estimated_days_of_stock,stock_status,last_updated_by_role,demo_alert
2026-06-07,FAC-0052,Gulu Island HC III,Gulu,ARV first-line regimen,HIV treatment,902,41,OK,Nurse In-Charge,No
2026-06-07,FAC-0052,Gulu Island HC III,Gulu,TB fixed-dose combination,TB treatment,2685,37,OK,Nurse In-Charge,No
2026-06-07,FAC-0052,Gulu Island HC III,Gulu,Insulin vials,NCD care,1705,30,OK,Nurse In-Charge,No
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,ACT Artemether-Lumefantrine,malaria treatment,4809,83,OK,Nurse In-Charge,No
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,Malaria RDTs,malaria diagnostics,3258,17,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,Amoxicillin dispersible,childhood infection,2394,12,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,Ceftriaxone injection,severe infection,3654,7,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,ORS + Zinc,diarrhoea,700,44,OK,Pharmacist,No
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,Oxytocin,maternal health,3318,39,OK,Nurse In-Charge,No
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,DPT-HepB-Hib vaccine,immunisation,3276,60,OK,Nurse In-Charge,No
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,Measles-Rubella vaccine,immunisation,4148,7,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,HIV rapid test kits,HIV testing,407,15,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,ARV first-line regimen,HIV treatment,2317,53,OK,Nurse In-Charge,No
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,TB fixed-dose combination,TB treatment,1910,25,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0053,Lira Regional Referral Hospital,Lira,Insulin vials,NCD care,2335,89,OK,Stores Assistant,No
2026-06-07,FAC-0054,Lira Border HC IV,Lira,ACT Artemether-Lumefantrine,malaria treatment,4766,11,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,Malaria RDTs,malaria diagnostics,3456,42,OK,Stores Assistant,No
2026-06-07,FAC-0054,Lira Border HC IV,Lira,Amoxicillin dispersible,childhood infection,885,69,OK,Stores Assistant,No
2026-06-07,FAC-0054,Lira Border HC IV,Lira,Ceftriaxone injection,severe infection,4146,7,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,ORS + Zinc,diarrhoea,2563,68,OK,Nurse In-Charge,No
2026-06-07,FAC-0054,Lira Border HC IV,Lira,Oxytocin,maternal health,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,DPT-HepB-Hib vaccine,immunisation,902,10,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,Measles-Rubella vaccine,immunisation,3590,58,OK,Nurse In-Charge,No
2026-06-07,FAC-0054,Lira Border HC IV,Lira,HIV rapid test kits,HIV testing,544,3,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,ARV first-line regimen,HIV treatment,2131,7,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,TB fixed-dose combination,TB treatment,1400,11,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0054,Lira Border HC IV,Lira,Insulin vials,NCD care,651,30,OK,Pharmacist,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,ACT Artemether-Lumefantrine,malaria treatment,4563,22,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,Malaria RDTs,malaria diagnostics,3532,68,OK,Nurse In-Charge,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,Amoxicillin dispersible,childhood infection,997,29,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,Ceftriaxone injection,severe infection,1893,53,OK,Pharmacist,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,ORS + Zinc,diarrhoea,2126,60,OK,Nurse In-Charge,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,Oxytocin,maternal health,2904,53,OK,Nurse In-Charge,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,DPT-HepB-Hib vaccine,immunisation,4052,32,OK,Stores Assistant,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,Measles-Rubella vaccine,immunisation,1963,31,OK,Nurse In-Charge,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,HIV rapid test kits,HIV testing,3148,69,OK,Pharmacist,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,ARV first-line regimen,HIV treatment,203,79,OK,Stores Assistant,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,TB fixed-dose combination,TB treatment,3391,77,OK,Nurse In-Charge,No
2026-06-07,FAC-0055,Arua Regional Referral Hospital,Arua,Insulin vials,NCD care,4940,5,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0056,Arua Island HC IV,Arua,ACT Artemether-Lumefantrine,malaria treatment,1599,77,OK,Pharmacist,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,Malaria RDTs,malaria diagnostics,1444,51,OK,Nurse In-Charge,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,Amoxicillin dispersible,childhood infection,2066,39,OK,Stores Assistant,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,Ceftriaxone injection,severe infection,3705,27,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0056,Arua Island HC IV,Arua,ORS + Zinc,diarrhoea,1009,14,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0056,Arua Island HC IV,Arua,Oxytocin,maternal health,2257,42,OK,Stores Assistant,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,DPT-HepB-Hib vaccine,immunisation,3498,3,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0056,Arua Island HC IV,Arua,Measles-Rubella vaccine,immunisation,1390,57,OK,Nurse In-Charge,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,HIV rapid test kits,HIV testing,431,52,OK,Nurse In-Charge,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,ARV first-line regimen,HIV treatment,1794,25,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0056,Arua Island HC IV,Arua,TB fixed-dose combination,TB treatment,4103,39,OK,Nurse In-Charge,No
2026-06-07,FAC-0056,Arua Island HC IV,Arua,Insulin vials,NCD care,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,ACT Artemether-Lumefantrine,malaria treatment,298,2,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,Malaria RDTs,malaria diagnostics,3134,51,OK,Stores Assistant,No
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,Amoxicillin dispersible,childhood infection,506,25,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,Ceftriaxone injection,severe infection,2341,11,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,ORS + Zinc,diarrhoea,2398,26,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,Oxytocin,maternal health,3843,18,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,DPT-HepB-Hib vaccine,immunisation,885,75,OK,Pharmacist,No
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,Measles-Rubella vaccine,immunisation,1365,43,OK,Nurse In-Charge,No
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,HIV rapid test kits,HIV testing,3790,55,OK,Pharmacist,No
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,ARV first-line regimen,HIV treatment,1325,39,OK,Nurse In-Charge,No
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,TB fixed-dose combination,TB treatment,203,9,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0057,Yumbe General Hospital,Yumbe,Insulin vials,NCD care,2000,30,OK,Stores Assistant,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,ACT Artemether-Lumefantrine,malaria treatment,2783,25,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,Malaria RDTs,malaria diagnostics,4858,28,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,Amoxicillin dispersible,childhood infection,1159,42,OK,Stores Assistant,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,Ceftriaxone injection,severe infection,3290,19,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,ORS + Zinc,diarrhoea,3859,56,OK,Nurse In-Charge,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,Oxytocin,maternal health,3325,59,OK,Nurse In-Charge,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,DPT-HepB-Hib vaccine,immunisation,1146,50,OK,Stores Assistant,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,Measles-Rubella vaccine,immunisation,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,HIV rapid test kits,HIV testing,2372,56,OK,Nurse In-Charge,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,ARV first-line regimen,HIV treatment,2530,47,OK,Nurse In-Charge,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,TB fixed-dose combination,TB treatment,2695,52,OK,Nurse In-Charge,No
2026-06-07,FAC-0058,Yumbe Central HC II,Yumbe,Insulin vials,NCD care,2053,28,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,ACT Artemether-Lumefantrine,malaria treatment,3817,18,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,Malaria RDTs,malaria diagnostics,3213,34,OK,Pharmacist,No
2026-06-07,FAC-0059,Koboko HC IV,Koboko,Amoxicillin dispersible,childhood infection,1092,17,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,Ceftriaxone injection,severe infection,4085,3,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,ORS + Zinc,diarrhoea,2930,18,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,Oxytocin,maternal health,3853,66,OK,Stores Assistant,No
2026-06-07,FAC-0059,Koboko HC IV,Koboko,DPT-HepB-Hib vaccine,immunisation,3095,16,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,Measles-Rubella vaccine,immunisation,4695,71,OK,Pharmacist,No
2026-06-07,FAC-0059,Koboko HC IV,Koboko,HIV rapid test kits,HIV testing,1967,50,OK,Pharmacist,No
2026-06-07,FAC-0059,Koboko HC IV,Koboko,ARV first-line regimen,HIV treatment,4963,10,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0059,Koboko HC IV,Koboko,TB fixed-dose combination,TB treatment,2881,55,OK,Nurse In-Charge,No
2026-06-07,FAC-0059,Koboko HC IV,Koboko,Insulin vials,NCD care,2957,58,OK,Stores Assistant,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,ACT Artemether-Lumefantrine,malaria treatment,3999,3,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,Malaria RDTs,malaria diagnostics,4463,59,OK,Pharmacist,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,Amoxicillin dispersible,childhood infection,3669,32,OK,Nurse In-Charge,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,Ceftriaxone injection,severe infection,3191,2,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,ORS + Zinc,diarrhoea,3554,48,OK,Pharmacist,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,Oxytocin,maternal health,1257,60,OK,Stores Assistant,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,DPT-HepB-Hib vaccine,immunisation,2986,16,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,Measles-Rubella vaccine,immunisation,484,31,OK,Stores Assistant,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,HIV rapid test kits,HIV testing,1338,77,OK,Pharmacist,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,ARV first-line regimen,HIV treatment,4819,37,OK,Stores Assistant,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,TB fixed-dose combination,TB treatment,3798,92,OK,Nurse In-Charge,No
2026-06-07,FAC-0060,Koboko Central HC IV,Koboko,Insulin vials,NCD care,4634,37,OK,Nurse In-Charge,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,ACT Artemether-Lumefantrine,malaria treatment,4829,67,OK,Pharmacist,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,Malaria RDTs,malaria diagnostics,4009,15,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,Amoxicillin dispersible,childhood infection,175,22,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,Ceftriaxone injection,severe infection,4002,35,OK,Stores Assistant,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,ORS + Zinc,diarrhoea,73,84,OK,Pharmacist,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,Oxytocin,maternal health,4770,75,OK,Stores Assistant,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,DPT-HepB-Hib vaccine,immunisation,74,87,OK,Nurse In-Charge,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,Measles-Rubella vaccine,immunisation,2581,108,OK,Nurse In-Charge,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,HIV rapid test kits,HIV testing,1459,67,OK,Pharmacist,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,ARV first-line regimen,HIV treatment,830,76,OK,Pharmacist,No
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,TB fixed-dose combination,TB treatment,1785,19,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0061,Adjumani General Hospital,Adjumani,Insulin vials,NCD care,3188,53,OK,Stores Assistant,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,ACT Artemether-Lumefantrine,malaria treatment,2322,42,OK,Pharmacist,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,Malaria RDTs,malaria diagnostics,3932,82,OK,Stores Assistant,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,Amoxicillin dispersible,childhood infection,2913,74,OK,Stores Assistant,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,Ceftriaxone injection,severe infection,1193,22,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,ORS + Zinc,diarrhoea,1974,28,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,Oxytocin,maternal health,596,74,OK,Nurse In-Charge,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,DPT-HepB-Hib vaccine,immunisation,2771,87,OK,Stores Assistant,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,Measles-Rubella vaccine,immunisation,3225,18,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,HIV rapid test kits,HIV testing,1617,70,OK,Stores Assistant,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,ARV first-line regimen,HIV treatment,781,70,OK,Stores Assistant,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,TB fixed-dose combination,TB treatment,230,100,OK,Pharmacist,No
2026-06-07,FAC-0062,Adjumani Island HC II,Adjumani,Insulin vials,NCD care,3988,65,OK,Nurse In-Charge,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,ACT Artemether-Lumefantrine,malaria treatment,2974,69,OK,Stores Assistant,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,Malaria RDTs,malaria diagnostics,4363,67,OK,Pharmacist,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,Amoxicillin dispersible,childhood infection,1532,5,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0063,Moyo HC IV,Moyo,Ceftriaxone injection,severe infection,4071,28,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0063,Moyo HC IV,Moyo,ORS + Zinc,diarrhoea,896,65,OK,Stores Assistant,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,Oxytocin,maternal health,1316,57,OK,Nurse In-Charge,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,DPT-HepB-Hib vaccine,immunisation,1285,25,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0063,Moyo HC IV,Moyo,Measles-Rubella vaccine,immunisation,721,73,OK,Nurse In-Charge,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,HIV rapid test kits,HIV testing,3038,79,OK,Nurse In-Charge,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,ARV first-line regimen,HIV treatment,2905,17,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0063,Moyo HC IV,Moyo,TB fixed-dose combination,TB treatment,772,73,OK,Stores Assistant,No
2026-06-07,FAC-0063,Moyo HC IV,Moyo,Insulin vials,NCD care,4749,30,OK,Nurse In-Charge,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,ACT Artemether-Lumefantrine,malaria treatment,4797,53,OK,Nurse In-Charge,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,Malaria RDTs,malaria diagnostics,4495,26,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,Amoxicillin dispersible,childhood infection,2523,95,OK,Pharmacist,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,Ceftriaxone injection,severe infection,2958,34,OK,Stores Assistant,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,ORS + Zinc,diarrhoea,259,45,OK,Nurse In-Charge,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,Oxytocin,maternal health,287,49,OK,Nurse In-Charge,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,DPT-HepB-Hib vaccine,immunisation,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,Measles-Rubella vaccine,immunisation,1014,63,OK,Pharmacist,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,HIV rapid test kits,HIV testing,4299,33,OK,Pharmacist,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,ARV first-line regimen,HIV treatment,2577,86,OK,Stores Assistant,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,TB fixed-dose combination,TB treatment,4614,34,OK,Pharmacist,No
2026-06-07,FAC-0064,Moyo Island HC IV,Moyo,Insulin vials,NCD care,427,38,OK,Nurse In-Charge,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,ACT Artemether-Lumefantrine,malaria treatment,1943,85,OK,Stores Assistant,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,Malaria RDTs,malaria diagnostics,4535,56,OK,Pharmacist,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,Amoxicillin dispersible,childhood infection,480,105,OK,Stores Assistant,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,Ceftriaxone injection,severe infection,1960,61,OK,Nurse In-Charge,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,ORS + Zinc,diarrhoea,376,43,OK,Pharmacist,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,Oxytocin,maternal health,3496,57,OK,Stores Assistant,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,DPT-HepB-Hib vaccine,immunisation,3646,31,OK,Nurse In-Charge,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,Measles-Rubella vaccine,immunisation,2101,91,OK,Pharmacist,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,HIV rapid test kits,HIV testing,4048,29,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,ARV first-line regimen,HIV treatment,979,47,OK,Pharmacist,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,TB fixed-dose combination,TB treatment,3255,63,OK,Nurse In-Charge,No
2026-06-07,FAC-0065,Nebbi General Hospital,Nebbi,Insulin vials,NCD care,4927,50,OK,Pharmacist,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,ACT Artemether-Lumefantrine,malaria treatment,4652,20,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,Malaria RDTs,malaria diagnostics,3063,86,OK,Pharmacist,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,Amoxicillin dispersible,childhood infection,4703,24,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,Ceftriaxone injection,severe infection,600,54,OK,Nurse In-Charge,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,ORS + Zinc,diarrhoea,1054,51,OK,Stores Assistant,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,Oxytocin,maternal health,3328,94,OK,Stores Assistant,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,DPT-HepB-Hib vaccine,immunisation,824,46,OK,Stores Assistant,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,Measles-Rubella vaccine,immunisation,4118,70,OK,Stores Assistant,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,HIV rapid test kits,HIV testing,4888,47,OK,Nurse In-Charge,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,ARV first-line regimen,HIV treatment,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,TB fixed-dose combination,TB treatment,1617,41,OK,Pharmacist,No
2026-06-07,FAC-0066,Nebbi Island HC III,Nebbi,Insulin vials,NCD care,1304,57,OK,Pharmacist,No
2026-06-07,FAC-0067,Masindi HC IV,Masindi,ACT Artemether-Lumefantrine,malaria treatment,270,66,OK,Nurse In-Charge,No
2026-06-07,FAC-0067,Masindi HC IV,Masindi,Malaria RDTs,malaria diagnostics,632,10,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,Amoxicillin dispersible,childhood infection,826,10,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,Ceftriaxone injection,severe infection,3947,5,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,ORS + Zinc,diarrhoea,3976,3,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,Oxytocin,maternal health,4125,29,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,DPT-HepB-Hib vaccine,immunisation,943,40,OK,Stores Assistant,No
2026-06-07,FAC-0067,Masindi HC IV,Masindi,Measles-Rubella vaccine,immunisation,4157,10,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,HIV rapid test kits,HIV testing,3630,3,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,ARV first-line regimen,HIV treatment,3573,9,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0067,Masindi HC IV,Masindi,TB fixed-dose combination,TB treatment,158,66,OK,Stores Assistant,No
2026-06-07,FAC-0067,Masindi HC IV,Masindi,Insulin vials,NCD care,2753,3,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,ACT Artemether-Lumefantrine,malaria treatment,1347,10,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,Malaria RDTs,malaria diagnostics,4728,45,OK,Nurse In-Charge,No
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,Amoxicillin dispersible,childhood infection,420,47,OK,Stores Assistant,No
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,Ceftriaxone injection,severe infection,3149,99,OK,Pharmacist,No
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,ORS + Zinc,diarrhoea,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,Oxytocin,maternal health,2595,9,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,DPT-HepB-Hib vaccine,immunisation,3893,64,OK,Pharmacist,No
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,Measles-Rubella vaccine,immunisation,994,15,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,HIV rapid test kits,HIV testing,2028,5,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,ARV first-line regimen,HIV treatment,945,57,OK,Pharmacist,No
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,TB fixed-dose combination,TB treatment,2503,7,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0068,Masindi Central HC III,Masindi,Insulin vials,NCD care,1424,58,OK,Stores Assistant,No
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,ACT Artemether-Lumefantrine,malaria treatment,3617,11,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,Malaria RDTs,malaria diagnostics,945,25,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,Amoxicillin dispersible,childhood infection,4747,2,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,Ceftriaxone injection,severe infection,4934,56,OK,Pharmacist,No
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,ORS + Zinc,diarrhoea,2787,12,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,Oxytocin,maternal health,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,DPT-HepB-Hib vaccine,immunisation,536,22,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,Measles-Rubella vaccine,immunisation,3753,12,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,HIV rapid test kits,HIV testing,3719,79,OK,Nurse In-Charge,No
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,ARV first-line regimen,HIV treatment,1656,5,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,TB fixed-dose combination,TB treatment,31,23,Low <30 days,Pharmacist,Yes
